#"Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)"
18.460000000000647,-2.0299801492213425,710.0160585901618,286.8993433099824,7131.554387030078
18.480000000000636,-1.9888143205165085,702.4021672195673,283.8149488130092,7131.554387030078
18.500000000000625,-2.021884094747552,710.4712212236498,287.07947647687996,6915.963291407719
18.520000000000614,-1.993239532979974,716.2299733014677,289.3882655073771,6915.963291407719
18.540000000000603,-1.9680880418148128,710.8988380322132,287.23009725625536,6915.963291407719
18.560000000000592,-1.9623805620855341,712.4332416242772,287.8460432581822,6865.918115366853
18.58000000000058,-1.9354279377645502,712.3878526183629,287.8168951903898,6865.918115366853
18.60000000000057,-1.833146840523195,718.060526706089,290.06133165095633,7045.671484090961
18.62000000000056,-1.795741826485109,707.3372857270732,285.7256256698318,7045.671484090961
18.640000000000548,-1.7637300791248796,721.1952660975948,291.29641899329727,7045.671484090961
18.660000000000537,-1.7058682821377227,734.65998677838,296.6983435885398,7161.541292230893
18.680000000000526,-1.684376396952481,757.6265596945152,305.94343213875266,7161.541292230893
18.700000000000514,-1.6808385010764986,756.06427569129,305.3125273234013,7107.505923291053
18.720000000000503,-1.6648260708854585,763.4002335760786,308.26189777100177,7107.505923291053
18.740000000000492,-1.6420864220664888,761.2795095462395,307.3982481074147,7107.505923291053
18.76000000000048,-1.6377447449694165,770.1832004583349,310.98399581542446,7028.177615855831
18.78000000000047,-1.6046965920458325,770.1947612653395,310.9753380810952,7028.177615855831
18.80000000000046,-1.571159716064879,767.7776188893962,309.9879043622233,6935.463657084757
18.820000000000448,-1.5284382061314072,782.3550262643743,315.84425578197244,6935.463657084757
18.840000000000437,-1.486230607445189,774.388777685051,312.6174688982684,6935.463657084757
18.860000000000426,-1.4019139516153916,759.7354097594521,306.6793247358385,7157.475757541517
18.880000000000415,-1.3757851826944931,782.923036698719,316.01161261277423,7157.475757541517
18.900000000000404,-1.3455775487223252,786.250000525733,317.3399497361874,7157.475757541517
18.920000000000393,-1.318109105805455,806.1823184383115,325.36006069929346,7157.475757541517
18.94000000000038,-1.3066032635965927,827.6626555216512,334.0103350489942,7157.475757541517
18.96000000000037,-1.2977485167780503,834.7934350934825,336.87991853690545,7157.475757541517
18.98000000000036,-1.29040844319254,843.2809385922751,340.2967668662082,7157.475757541517
19.000000000000348,-1.273128579834996,842.9134203912704,340.1417230825675,7157.475757541517
19.020000000000337,-1.2607870805063828,856.924677733799,345.7822007258057,7157.475757541517
19.040000000000326,-1.2599154221811875,806.1937492457232,325.3412188860584,7157.475757541517
19.060000000000315,-1.2756925324323,791.477050842124,319.41788747819,7231.051942144728
19.080000000000304,-1.2933696011426272,798.9727654954073,322.4452017722024,7231.051942144728
19.100000000000293,-1.3054117659451785,811.1257916738865,327.3467810650071,7231.051942144728
19.12000000000028,-1.3102125624539676,786.4950541494069,317.42443799831966,7231.051942144728
19.14000000000027,-1.307995031249744,782.5777077724812,315.8451576567074,7231.051942144728
19.16000000000026,-1.347260700603904,785.8818597103749,317.1922957120341,7001.576322155668
19.18000000000025,-1.3584337104763404,790.0041281785165,318.85775213076784,7001.576322155668
19.200000000000237,-1.370672451397361,784.161773091117,316.50866729604735,7001.576322155668
19.220000000000226,-1.3823244441952125,816.8844586889539,329.6980672048892,7001.576322155668
19.240000000000215,-1.3955974449123756,814.2406045924221,328.63814699207677,7001.576322155668
19.260000000000204,-1.3660215996855842,806.0775524819551,325.3371531621935,7175.449176998872
19.280000000000193,-1.3831874989623176,813.7185303009396,328.42279128698726,7175.449176998872
19.300000000000182,-1.3852001258431164,797.8672096382568,322.0367490649989,7274.931144579584
19.32000000000017,-1.399912101894447,801.3164076677265,323.43243621414484,7274.931144579584
19.34000000000016,-1.418592316776344,779.0480686410071,314.46754889690254,7274.931144579584
19.36000000000015,-1.4638262318090598,777.2514973653837,313.7618957349845,7193.563182671454
19.380000000000138,-1.4931769894079367,748.857597574441,302.33318179205264,7193.563182671454
19.400000000000126,-1.5757121918417003,775.3481042953514,313.04005727871834,7044.537868649967
19.420000000000115,-1.6119580147481944,782.9437587382578,316.11512132702825,7044.537868649967
19.440000000000104,-1.6606167433477428,781.2598458072476,315.4562406770536,7044.537868649967
19.460000000000093,-1.6377697744152822,772.230265720866,311.80881447673494,7223.163739090022
19.480000000000082,-1.6713795223019399,774.0607168964365,312.5598864941798,7223.163739090022
19.50000000000007,-1.763305077829924,780.1224638125509,315.0393393595937,6975.297781603319
19.52000000000006,-1.7608078816324142,791.6153207434922,319.66906339840693,6975.297781603319
19.54000000000005,-1.7479710677057174,776.6809023297042,313.6464785151173,6975.297781603319
19.560000000000038,-1.7252966932969425,786.0805336140079,317.42466508358376,7006.20412334109
19.580000000000027,-1.7146564297395084,785.3029328115267,317.10706505224755,7006.20412334109
19.600000000000016,-1.708726840467963,794.1361447252316,320.663775383191,7006.20412334109
19.620000000000005,-1.7161626391129825,794.1936414666457,320.68993816212503,7006.20412334109
19.639999999999993,-1.728111582251105,791.02186096981,319.4167710515672,7006.20412334109
19.659999999999982,-1.7323252730088565,802.171982032804,323.9111030775928,7006.20412334109
19.67999999999997,-1.7266346983628604,805.8570879749936,325.39362217787715,7006.20412334109
19.69999999999996,-1.7101008467393253,803.3433238171024,324.3741082731392,7006.20412334109
19.71999999999995,-1.6847288183884952,802.4020678080601,323.98463212403504,7006.20412334109
19.739999999999938,-1.6423139147477481,793.3615981616063,320.3249339149193,7006.20412334109
19.759999999999927,-1.6257498518985853,809.1058274103838,326.66196350029645,6985.593325297409
19.779999999999916,-1.5957128064197645,786.5837486578661,317.57520946940434,6985.593325297409
19.799999999999905,-1.575230129281277,783.699485093137,316.404821960825,6957.1675399387195
19.819999999999894,-1.5430489855205958,801.3673425538146,323.5106320894911,6957.1675399387195
19.839999999999883,-1.52528131775021,822.3331797046268,331.9510798292704,6957.1675399387195
19.85999999999987,-1.688903881726137,830.1256706896003,335.1567766919822,6893.22598758612
19.87999999999986,-1.6861643330429705,839.4237963459219,338.902096551939,6893.22598758612
19.89999999999985,-1.645097560150513,833.3156440678109,336.4244380697354,6997.564239655946
19.91999999999984,-1.647851294739136,837.7432007874419,338.2095096673883,6997.564239655946
19.939999999999827,-1.6483616297077028,857.7429119880368,346.26804817813695,6997.564239655946
19.959999999999816,-1.6411967426324825,839.2387840748047,338.80943249981726,7012.819803943168
19.979999999999805,-1.6563300043130855,815.0740445107435,329.0790136611507,7012.819803943168
19.999999999999794,-1.7529134111866715,826.0818477613464,333.5532204772302,6828.185007952829
20.019999999999783,-1.7637609796986344,848.2868566704526,342.50448807473214,6828.185007952829
20.03999999999977,-1.7572044687733415,829.261049811317,334.8359213593347,6828.185007952829
20.05999999999976,-1.753357227371669,845.0286330325141,341.18748467779955,6828.185007952829
